system:index,Code Departamento,Code Provincia,Date (YMD),Departamento,Provincia,codeRio,distanciaRio,estacion,fecha0,fechas,hayRioCercano,idx,lat,lon,runoff_sum,temperature_2m,tipoDeSuelo,total_evaporation_sum,volumetric_soil_water_layer_1,.geo
734,70070,hay que cambiarlo,3/3/2006,hay que cambiarlo,hay que cambiarlo,32300-6465,12.55,verano,2006-02-27,"[2006-02-27, 2006-02-28, 2006-03-01, 2006-03-02, 2006-03-03, 2006-03-04, 2006-03-05]",true,734,-31.72999788,-68.56591515,4.979968070983887E-5,290.8024959564209,Roca,-0.0023609865456819534,0.08766365051269531,"{""type"":""Point"",""coordinates"":[-68.56591515,-31.729997879999996]}"
735,66154,hay que cambiarlo,3/3/2006,hay que cambiarlo,hay que cambiarlo,6365-1979,21.28,verano,2006-02-27,"[2006-02-27, 2006-02-28, 2006-03-01, 2006-03-02, 2006-03-03, 2006-03-04, 2006-03-05]",false,735,-25.54455,-65.82056,0.0027773380279541016,286.8045304616292,Roca,-0.003270532935857773,0.4321219126383464,"{""type"":""Point"",""coordinates"":[-65.82056,-25.544550000000008]}"
736,30008,hay que cambiarlo,23/2/2006,hay que cambiarlo,hay que cambiarlo,32026-6403,25.96,verano,2006-02-20,"[2006-02-20, 2006-02-21, 2006-02-22, 2006-02-23, 2006-02-24, 2006-02-25, 2006-02-26]",false,736,-31.70735861,-58.28660961,1.7195940017700195E-5,302.1282094319661,Entisoles,-0.001112503930926323,0.2537485758463542,"{""type"":""Point"",""coordinates"":[-58.28660961,-31.70735861]}"
737,46105,hay que cambiarlo,21/2/2006,hay que cambiarlo,hay que cambiarlo,34179-6743,57.11,verano,2006-02-20,"[2006-02-20, 2006-02-21, 2006-02-22, 2006-02-23, 2006-02-24, 2006-02-25, 2006-02-26]",false,737,-30.44523,-67.359382,1.3262033462524414E-6,300.3051300048828,Roca,-0.0011231936514377594,0.056215922037760414,"{""type"":""Point"",""coordinates"":[-67.359382,-30.44523000000001]}"
738,18084,hay que cambiarlo,15/2/2006,hay que cambiarlo,hay que cambiarlo,87-87,28.3,verano,2006-02-13,"[2006-02-13, 2006-02-14, 2006-02-15, 2006-02-16, 2006-02-17, 2006-02-18, 2006-02-19]",false,738,-27.71591449,-56.94751639,1.1476874351501465E-4,300.6466185251872,Alfisoles,-0.002536292187869549,0.2067267100016276,"{""type"":""Point"",""coordinates"":[-56.94751638999999,-27.71591449]}"
739,42091,hay que cambiarlo,13/2/2006,hay que cambiarlo,hay que cambiarlo,33324-6517,66.7,verano,2006-02-13,"[2006-02-13, 2006-02-14, 2006-02-15, 2006-02-16, 2006-02-17, 2006-02-18, 2006-02-19]",false,739,-37.55200494,-66.2268539,8.195638656616211E-7,301.7345091501872,Roca,-1.9156746566295624E-4,0.022737503051757812,"{""type"":""Point"",""coordinates"":[-66.2268539,-37.55200494000001]}"
740,90021,hay que cambiarlo,12/2/2006,hay que cambiarlo,hay que cambiarlo,32679-6504,18.33,verano,2006-02-06,"[2006-02-06, 2006-02-07, 2006-02-08, 2006-02-09, 2006-02-10, 2006-02-11, 2006-02-12]",false,740,-27.3126707,-65.4820785,0.00308072566986084,297.02490425109863,Roca,-0.003971465863287449,0.4037621815999349,"{""type"":""Point"",""coordinates"":[-65.4820785,-27.3126707]}"
741,06560,hay que cambiarlo,9/2/2006,hay que cambiarlo,hay que cambiarlo,42-42,17.53,verano,2006-02-06,"[2006-02-06, 2006-02-07, 2006-02-08, 2006-02-09, 2006-02-10, 2006-02-11, 2006-02-12]",false,741,-34.55865957,-58.81630109,7.733702659606934E-6,295.50732612609863,Complejo indiferenci,-0.005842364393174648,0.3917833964029948,"{""type"":""Point"",""coordinates"":[-58.81630109,-34.55865957]}"
742,06760,hay que cambiarlo,4/2/2006,hay que cambiarlo,hay que cambiarlo,50-50,12.96,verano,2006-01-30,"[2006-01-30, 2006-01-31, 2006-02-01, 2006-02-02, 2006-02-03, 2006-02-04, 2006-02-05]",true,742,-34.57514015,-58.69604099,1.3053417205810547E-5,296.2690149943034,Miscelaneas,-0.0035314708948135376,0.2937571207682292,"{""type"":""Point"",""coordinates"":[-58.69604099,-34.575140149999996]}"
743,06063,hay que cambiarlo,4/2/2006,hay que cambiarlo,hay que cambiarlo,6903-2151,53.69,verano,2006-01-30,"[2006-01-30, 2006-01-31, 2006-02-01, 2006-02-02, 2006-02-03, 2006-02-04, 2006-02-05]",false,743,-37.5739424,-58.6177189,3.0994415283203125E-6,290.3904342651367,Molisoles,-0.0017514731734991074,0.2752825419108073,"{""type"":""Point"",""coordinates"":[-58.61771889999999,-37.57394240000001]}"
744,06568,hay que cambiarlo,4/2/2006,hay que cambiarlo,hay que cambiarlo,33486-6512,15.92,verano,2006-01-30,"[2006-01-30, 2006-01-31, 2006-02-01, 2006-02-02, 2006-02-03, 2006-02-04, 2006-02-05]",false,744,-34.6644131,-58.64564271,1.9162893295288086E-5,296.14075978597003,Miscelaneas,-0.003696803003549576,0.28867848714192706,"{""type"":""Point"",""coordinates"":[-58.645642710000004,-34.6644131]}"
745,86133,hay que cambiarlo,4/2/2006,hay que cambiarlo,hay que cambiarlo,32820-6498,6.85,verano,2006-01-30,"[2006-01-30, 2006-01-31, 2006-02-01, 2006-02-02, 2006-02-03, 2006-02-04, 2006-02-05]",true,745,-26.28318787,-64.45684052,3.2782554626464844E-7,303.0916061401367,Entisoles,-0.005765719339251518,0.2616761525472005,"{""type"":""Point"",""coordinates"":[-64.45684052,-26.28318787]}"
746,06735,hay que cambiarlo,21/1/2006,hay que cambiarlo,hay que cambiarlo,6906-2215,2.81,verano,2006-01-16,"[2006-01-16, 2006-01-17, 2006-01-18, 2006-01-19, 2006-01-20, 2006-01-21, 2006-01-22]",true,746,-34.2881384,-59.5070413,2.500861883163452E-4,295.3528359731038,Molisoles,-0.007089491933584213,0.4827429453531901,"{""type"":""Point"",""coordinates"":[-59.5070413,-34.2881384]}"
747,42154,hay que cambiarlo,21/1/2006,hay que cambiarlo,hay que cambiarlo,33160-6527,48.14,verano,2006-01-16,"[2006-01-16, 2006-01-17, 2006-01-18, 2006-01-19, 2006-01-20, 2006-01-21, 2006-01-22]",false,747,-37.4392128,-65.02373505,5.960464477539063E-8,292.9841022491455,Molisoles,-0.0014307964593172073,0.0579376220703125,"{""type"":""Point"",""coordinates"":[-65.02373505,-37.4392128]}"
748,90070,hay que cambiarlo,15/1/2006,hay que cambiarlo,hay que cambiarlo,6759-2167,13.31,verano,2006-01-09,"[2006-01-09, 2006-01-10, 2006-01-11, 2006-01-12, 2006-01-13, 2006-01-14, 2006-01-15]",true,748,-27.13862419,-65.44361877,3.5953521728515625E-4,303.6289876302083,Roca,-0.007062545046210289,0.30409495035807294,"{""type"":""Point"",""coordinates"":[-65.44361877,-27.13862419]}"
749,54077,hay que cambiarlo,15/1/2006,hay que cambiarlo,hay que cambiarlo,6487-2027,13.67,verano,2006-01-09,"[2006-01-09, 2006-01-10, 2006-01-11, 2006-01-12, 2006-01-13, 2006-01-14, 2006-01-15]",true,749,-26.78501255,-54.90115103,2.747476100921631E-4,303.112548828125,Molisoles,-0.0034474413841962814,0.2519938151041667,"{""type"":""Point"",""coordinates"":[-54.90115103000001,-26.785012549999998]}"
750,10028,hay que cambiarlo,15/1/2006,hay que cambiarlo,hay que cambiarlo,33924-6645,107.04,verano,2006-01-09,"[2006-01-09, 2006-01-10, 2006-01-11, 2006-01-12, 2006-01-13, 2006-01-14, 2006-01-15]",false,750,-25.24611473,-67.52076721,1.265108585357666E-5,286.05859375,Roca,-0.001496860757470131,0.04659144083658854,"{""type"":""Point"",""coordinates"":[-67.52076721,-25.246114730000006]}"
751,42140,hay que cambiarlo,15/1/2006,hay que cambiarlo,hay que cambiarlo,33160-6527,31.51,verano,2006-01-09,"[2006-01-09, 2006-01-10, 2006-01-11, 2006-01-12, 2006-01-13, 2006-01-14, 2006-01-15]",false,751,-36.87195836,-64.78146927,9.268522262573242E-6,299.0161946614583,Molisoles,-0.003111036494374275,0.10407066345214844,"{""type"":""Point"",""coordinates"":[-64.78146927,-36.87195836]}"
752,26049,hay que cambiarlo,15/1/2006,hay que cambiarlo,hay que cambiarlo,6448-2012,43.28,verano,2006-01-09,"[2006-01-09, 2006-01-10, 2006-01-11, 2006-01-12, 2006-01-13, 2006-01-14, 2006-01-15]",false,752,-42.84112549,-68.45661163,2.047419548034668E-5,284.339599609375,Entisoles,-0.002973281778395176,0.1664555867513021,"{""type"":""Point"",""coordinates"":[-68.45661163,-42.84112549]}"
753,62014,hay que cambiarlo,15/1/2006,hay que cambiarlo,hay que cambiarlo,6874-2160,67.84,verano,2006-01-09,"[2006-01-09, 2006-01-10, 2006-01-11, 2006-01-12, 2006-01-13, 2006-01-14, 2006-01-15]",false,753,-39.60125657,-65.49681844,2.9802322387695312E-8,299.862548828125,Complejo indiferenci,-6.35925680398941E-4,0.1331640879313151,"{""type"":""Point"",""coordinates"":[-65.49681844000001,-39.60125657]}"
754,10028,hay que cambiarlo,15/1/2006,hay que cambiarlo,hay que cambiarlo,33924-6645,107.04,verano,2006-01-09,"[2006-01-09, 2006-01-10, 2006-01-11, 2006-01-12, 2006-01-13, 2006-01-14, 2006-01-15]",false,754,-25.24611473,-67.52076721,1.265108585357666E-5,286.05859375,Roca,-0.001496860757470131,0.04659144083658854,"{""type"":""Point"",""coordinates"":[-67.52076721,-25.246114730000006]}"
755,06336,hay que cambiarlo,15/1/2006,hay que cambiarlo,hay que cambiarlo,3309-1703,42.05,verano,2006-01-09,"[2006-01-09, 2006-01-10, 2006-01-11, 2006-01-12, 2006-01-13, 2006-01-14, 2006-01-15]",false,755,-36.55442064,-57.07742058,9.119510650634766E-6,296.4763997395833,Entisoles,-0.0037318095564842224,0.41560618082682294,"{""type"":""Point"",""coordinates"":[-57.07742058,-36.554420640000004]}"
756,14035,hay que cambiarlo,15/1/2006,hay que cambiarlo,hay que cambiarlo,33055-6609,27.74,verano,2006-01-09,"[2006-01-09, 2006-01-10, 2006-01-11, 2006-01-12, 2006-01-13, 2006-01-14, 2006-01-15]",false,756,-34.8188719,-63.3857113,3.814697265625E-6,302.3806966145833,Alfisoles,-0.003656979650259018,0.2250518798828125,"{""type"":""Point"",""coordinates"":[-63.3857113,-34.81887189999999]}"
757,86049,hay que cambiarlo,15/1/2006,hay que cambiarlo,hay que cambiarlo,36917-7264,13.33,verano,2006-01-09,"[2006-01-09, 2006-01-10, 2006-01-11, 2006-01-12, 2006-01-13, 2006-01-14, 2006-01-15]",true,757,-27.80983349,-64.48893926,1.4664232730865479E-4,306.4672037760417,Alfisoles,-0.005323038436472416,0.17221450805664062,"{""type"":""Point"",""coordinates"":[-64.48893926,-27.809833490000003]}"
758,46014,hay que cambiarlo,15/1/2006,hay que cambiarlo,hay que cambiarlo,33392-6628,47.97,verano,2006-01-09,"[2006-01-09, 2006-01-10, 2006-01-11, 2006-01-12, 2006-01-13, 2006-01-14, 2006-01-15]",false,758,-29.72519684,-66.60608673,2.3245811462402344E-5,309.6548665364583,Roca,-6.84085302054882E-4,0.02911376953125,"{""type"":""Point"",""coordinates"":[-66.60608673,-29.725196840000002]}"
759,06714,hay que cambiarlo,15/1/2006,hay que cambiarlo,hay que cambiarlo,31982-6397,17.53,verano,2006-01-09,"[2006-01-09, 2006-01-10, 2006-01-11, 2006-01-12, 2006-01-13, 2006-01-14, 2006-01-15]",false,759,-34.1554316,-60.4724629,8.448958396911621E-6,301.819580078125,Molisoles,-0.00573738943785429,0.40310923258463544,"{""type"":""Point"",""coordinates"":[-60.472462900000004,-34.1554316]}"
760,18119,hay que cambiarlo,15/1/2006,hay que cambiarlo,hay que cambiarlo,1383-1063,15.85,verano,2006-01-09,"[2006-01-09, 2006-01-10, 2006-01-11, 2006-01-12, 2006-01-13, 2006-01-14, 2006-01-15]",false,760,-29.87793885,-57.53288465,8.764863014221191E-5,304.606689453125,Molisoles,-0.003576284274458885,0.24099349975585938,"{""type"":""Point"",""coordinates"":[-57.53288465,-29.877938850000003]}"
761,30056,hay que cambiarlo,15/1/2006,hay que cambiarlo,hay que cambiarlo,9550-2853,31.43,verano,2006-01-09,"[2006-01-09, 2006-01-10, 2006-01-11, 2006-01-12, 2006-01-13, 2006-01-14, 2006-01-15]",false,761,-33.15450509,-58.98890113,8.568167686462402E-6,303.652587890625,Alfisoles,-0.005278890952467918,0.3975257873535156,"{""type"":""Point"",""coordinates"":[-58.98890113000001,-33.15450509]}"
762,22007,hay que cambiarlo,8/1/2006,hay que cambiarlo,hay que cambiarlo,6309-1957,105.62,verano,2006-01-02,"[2006-01-02, 2006-01-03, 2006-01-04, 2006-01-05, 2006-01-06, 2006-01-07, 2006-01-08]",false,762,-25.53445625,-62.85266113,4.32133674621582E-6,300.9676933288574,Entisoles,-0.005888368934392929,0.31952540079752606,"{""type"":""Point"",""coordinates"":[-62.85266113,-25.53445625]}"
763,14175,hay que cambiarlo,3/1/2006,hay que cambiarlo,hay que cambiarlo,37559-7382,48.1,verano,2006-01-02,"[2006-01-02, 2006-01-03, 2006-01-04, 2006-01-05, 2006-01-06, 2006-01-07, 2006-01-08]",false,763,-29.9823914,-64.49000783,2.384185791015625E-7,300.82470830281574,Salinas,-0.004316831007599831,0.21786181131998697,"{""type"":""Point"",""coordinates"":[-64.49000783000001,-29.982391400000004]}"
764,34056,hay que cambiarlo,1/1/2006,hay que cambiarlo,hay que cambiarlo,6697-2188,52.43,verano,2005-12-26,"[2005-12-26, 2005-12-27, 2005-12-28, 2005-12-29, 2005-12-30, 2005-12-31, 2006-01-01]",false,764,-25.5645932,-59.10290413,5.21540641784668E-7,298.35788345336914,Rio,-0.006349401548504829,0.33911577860514325,"{""type"":""Point"",""coordinates"":[-59.10290413,-25.564593199999997]}"
765,06833,hay que cambiarlo,1/1/2006,hay que cambiarlo,hay que cambiarlo,36844-7242,76.95,verano,2005-12-26,"[2005-12-26, 2005-12-27, 2005-12-28, 2005-12-29, 2005-12-30, 2005-12-31, 2006-01-01]",false,765,-38.2667152,-60.4002814,2.5033950805664062E-6,297.32036717732746,Molisoles,-0.0034888219088315964,0.22043355305989584,"{""type"":""Point"",""coordinates"":[-60.400281400000004,-38.26671519999999]}"
766,18035,hay que cambiarlo,5/12/2007,hay que cambiarlo,hay que cambiarlo,9021-2832,18.94,primavera,2007-12-03,"[2007-12-03, 2007-12-04, 2007-12-05, 2007-12-06, 2007-12-07, 2007-12-08, 2007-12-09]",false,766,-29.30959977,-58.51285545,6.414949893951416E-5,299.48051770528156,Alfisoles,-0.005191069096326828,0.2974325815836589,"{""type"":""Point"",""coordinates"":[-58.51285545,-29.30959977]}"
767,30056,hay que cambiarlo,28/12/2007,hay que cambiarlo,hay que cambiarlo,9550-2853,31.43,verano,2007-12-24,"[2007-12-24, 2007-12-25, 2007-12-26, 2007-12-27, 2007-12-28, 2007-12-29, 2007-12-30]",false,767,-33.15450509,-58.98890113,2.085566520690918E-4,296.11731847127277,Alfisoles,-0.0035170316696166992,0.3720467885335286,"{""type"":""Point"",""coordinates"":[-58.98890113000001,-33.15450509]}"
768,86021,hay que cambiarlo,28/12/2007,hay que cambiarlo,hay que cambiarlo,33116-6456,37.58,verano,2007-12-24,"[2007-12-24, 2007-12-25, 2007-12-26, 2007-12-27, 2007-12-28, 2007-12-29, 2007-12-30]",false,768,-28.82072,-63.74698,9.59634780883789E-6,298.97115961710614,Alfisoles,-0.0024104248732328415,0.17977333068847656,"{""type"":""Point"",""coordinates"":[-63.74697999999999,-28.820720000000005]}"
769,06287,hay que cambiarlo,20/1/2007,hay que cambiarlo,hay que cambiarlo,34350-6366,21.23,verano,2007-01-15,"[2007-01-15, 2007-01-16, 2007-01-17, 2007-01-18, 2007-01-19, 2007-01-20, 2007-01-21]",false,769,-36.0095752,-60.2101369,1.1026859283447266E-6,292.75565846761066,Molisoles,-0.005497302860021591,0.3578656514485677,"{""type"":""Point"",""coordinates"":[-60.2101369,-36.0095752]}"
770,82091,hay que cambiarlo,12/10/2007,hay que cambiarlo,hay que cambiarlo,105-105,37.56,primavera,2007-10-08,"[2007-10-08, 2007-10-09, 2007-10-10, 2007-10-11, 2007-10-12, 2007-10-13, 2007-10-14]",false,770,-29.88749922,-61.57182768,1.0505318641662598E-5,292.0746014912923,Complejo indiferenci,-0.0022530769929289818,0.44474347432454425,"{""type"":""Point"",""coordinates"":[-61.571827680000006,-29.88749922]}"
771,06203,hay que cambiarlo,5/10/2007,hay que cambiarlo,hay que cambiarlo,31981-6426,68.12,primavera,2007-10-01,"[2007-10-01, 2007-10-02, 2007-10-03, 2007-10-04, 2007-10-05, 2007-10-06, 2007-10-07]",false,771,-37.6402741,-62.0066225,0.002708256244659424,290.1854826609294,Roca,-6.578695029020309E-4,0.35777727762858075,"{""type"":""Point"",""coordinates"":[-62.0066225,-37.64027409999999]}"
772,42154,hay que cambiarlo,2/10/2007,hay que cambiarlo,hay que cambiarlo,33160-6527,48.14,primavera,2007-10-01,"[2007-10-01, 2007-10-02, 2007-10-03, 2007-10-04, 2007-10-05, 2007-10-06, 2007-10-07]",false,772,-37.4392128,-65.02373505,1.615285873413086E-5,289.8973967234294,Molisoles,-0.0018434561789035797,0.11554781595865886,"{""type"":""Point"",""coordinates"":[-65.02373505,-37.4392128]}"
773,90112,hay que cambiarlo,6/5/2007,hay que cambiarlo,hay que cambiarlo,32028-6469,6.72,otoño,2007-04-30,"[2007-04-30, 2007-05-01, 2007-05-02, 2007-05-03, 2007-05-04, 2007-05-05, 2007-05-06]",true,773,-26.38549995,-65.36309815,0.001918494701385498,288.009459177653,Molisoles,-0.002795782871544361,0.4490343729654948,"{""type"":""Point"",""coordinates"":[-65.36309815,-26.38549995]}"
774,06168,hay que cambiarlo,6/4/2007,hay que cambiarlo,hay que cambiarlo,36871-7252,8.76,otoño,2007-04-02,"[2007-04-02, 2007-04-03, 2007-04-04, 2007-04-05, 2007-04-06, 2007-04-07, 2007-04-08]",true,774,-36.1352289,-57.7158097,6.678551435470581E-4,294.47119839986163,Complejo indiferenci,-0.0018829302862286568,0.4801623026529948,"{""type"":""Point"",""coordinates"":[-57.7158097,-36.1352289]}"
775,06077,hay que cambiarlo,2/4/2007,hay que cambiarlo,hay que cambiarlo,6745-2129,17.6,otoño,2007-04-02,"[2007-04-02, 2007-04-03, 2007-04-04, 2007-04-05, 2007-04-06, 2007-04-07, 2007-04-08]",false,775,-33.9628001,-59.8615291,0.0010811388492584229,294.1927967071533,Molisoles,-0.0033327583223581314,0.4907652537027995,"{""type"":""Point"",""coordinates"":[-59.861529100000006,-33.9628001]}"
776,58105,hay que cambiarlo,2/4/2007,hay que cambiarlo,hay que cambiarlo,34051-6530,10.3,otoño,2007-04-02,"[2007-04-02, 2007-04-03, 2007-04-04, 2007-04-05, 2007-04-06, 2007-04-07, 2007-04-08]",true,776,-38.34971979,-69.93995142,1.1473894119262695E-6,288.1241931915283,Roca,-0.001863298937678337,0.12432225545247395,"{""type"":""Point"",""coordinates"":[-69.93995142,-38.34971979]}"
777,42014,hay que cambiarlo,2/4/2007,hay que cambiarlo,hay que cambiarlo,32666-6430,54.43,otoño,2007-04-02,"[2007-04-02, 2007-04-03, 2007-04-04, 2007-04-05, 2007-04-06, 2007-04-07, 2007-04-08]",false,777,-38.40961523,-63.4727511,1.043081283569336E-7,291.7081775665283,Complejo indiferenci,-0.0024339398369193077,0.32549794514973956,"{""type"":""Point"",""coordinates"":[-63.4727511,-38.40961523]}"
778,22056,hay que cambiarlo,2/4/2007,hay que cambiarlo,hay que cambiarlo,37041-7295,0.03,otoño,2007-04-02,"[2007-04-02, 2007-04-03, 2007-04-04, 2007-04-05, 2007-04-06, 2007-04-07, 2007-04-08]",true,778,-27.1738508,-59.26113326,2.771615982055664E-6,298.2086658477783,Molisoles,-0.0036603007465600967,0.43482716878255206,"{""type"":""Point"",""coordinates"":[-59.26113326000001,-27.1738508]}"
779,18028,hay que cambiarlo,2/4/2007,hay que cambiarlo,hay que cambiarlo,6630-2094,50.61,otoño,2007-04-02,"[2007-04-02, 2007-04-03, 2007-04-04, 2007-04-05, 2007-04-06, 2007-04-07, 2007-04-08]",false,779,-28.26887939,-58.12185639,7.463991641998291E-5,298.352871576945,Molisoles,-0.0034489966928958893,0.378719965616862,"{""type"":""Point"",""coordinates"":[-58.12185638999999,-28.268879389999995]}"
780,06308,hay que cambiarlo,2/4/2007,hay que cambiarlo,hay que cambiarlo,36871-7252,47.06,otoño,2007-04-02,"[2007-04-02, 2007-04-03, 2007-04-04, 2007-04-05, 2007-04-06, 2007-04-07, 2007-04-08]",false,780,-36.6656205,-58.0745242,9.278953075408936E-4,293.49365933736163,Lagunas,-0.002025953494012356,0.481045405069987,"{""type"":""Point"",""coordinates"":[-58.0745242,-36.665620499999996]}"
781,06301,hay que cambiarlo,2/4/2007,hay que cambiarlo,hay que cambiarlo,9552-2855,9.08,otoño,2007-04-02,"[2007-04-02, 2007-04-03, 2007-04-04, 2007-04-05, 2007-04-06, 2007-04-07, 2007-04-08]",true,781,-35.83441,-58.47736003,0.0011300742626190186,294.35767300923663,Complejo indiferenci,-0.0024819262325763702,0.47145970662434894,"{""type"":""Point"",""coordinates"":[-58.47736003000001,-35.83440999999999]}"
782,06770,hay que cambiarlo,2/4/2007,hay que cambiarlo,hay que cambiarlo,33257-6395,3.79,otoño,2007-04-02,"[2007-04-02, 2007-04-03, 2007-04-04, 2007-04-05, 2007-04-06, 2007-04-07, 2007-04-08]",true,782,-33.6362648,-59.7862782,0.002256840467453003,294.88526089986163,Rio,-0.003445202484726906,0.5544993082682291,"{""type"":""Point"",""coordinates"":[-59.78627819999999,-33.6362648]}"
783,58014,hay que cambiarlo,2/4/2007,hay que cambiarlo,hay que cambiarlo,9459-2811,51.39,otoño,2007-04-02,"[2007-04-02, 2007-04-03, 2007-04-04, 2007-04-05, 2007-04-06, 2007-04-07, 2007-04-08]",false,783,-37.88803423,-68.51449,1.4901161193847656E-8,290.036953608195,Roca,-0.002265497110784054,0.21473248799641928,"{""type"":""Point"",""coordinates"":[-68.51449,-37.88803423]}"
784,14042,hay que cambiarlo,2/4/2007,hay que cambiarlo,hay que cambiarlo,9400-2835,27.92,otoño,2007-04-02,"[2007-04-02, 2007-04-03, 2007-04-04, 2007-04-05, 2007-04-06, 2007-04-07, 2007-04-08]",false,784,-32.34123693,-62.99621706,2.25752592086792E-5,292.82251675923663,Complejo indiferenci,-0.0023544980213046074,0.37279383341471356,"{""type"":""Point"",""coordinates"":[-62.99621706,-32.34123693]}"
785,66147,hay que cambiarlo,2/4/2007,hay que cambiarlo,hay que cambiarlo,36870-7251,46.75,otoño,2007-04-02,"[2007-04-02, 2007-04-03, 2007-04-04, 2007-04-05, 2007-04-06, 2007-04-07, 2007-04-08]",false,785,-24.14188957,-66.01944733,3.2782554626464844E-7,284.94043668111163,Inceptisoles,-7.289685308933258E-4,0.27750205993652344,"{""type"":""Point"",""coordinates"":[-66.01944733,-24.141889570000004]}"
786,58084,hay que cambiarlo,2/4/2007,hay que cambiarlo,hay que cambiarlo,6798-2155,66.72,otoño,2007-04-02,"[2007-04-02, 2007-04-03, 2007-04-04, 2007-04-05, 2007-04-06, 2007-04-07, 2007-04-08]",false,786,-37.35794067,-70.87005615,3.1165778636932373E-4,283.17554410298663,Inceptisoles,-0.0017394572496414185,0.2608133951822917,"{""type"":""Point"",""coordinates"":[-70.87005615,-37.35794067]}"
